rhoc,M,R,Lambda,I
1.801664511493819500e+15,2.155752279850584596e+00,1.061004694999997078e+01,4.794199126031072566e+00,2.238657535955415945e+00
1.810836979583899750e+15,2.155637242473342763e+00,1.059004704999996882e+01,4.719655940318649989e+00,2.233822710933450306e+00
1.820009447673980250e+15,2.155490493108134675e+00,1.058004709999996784e+01,4.648365463643354900e+00,2.229011636373009697e+00
1.829181915764060500e+15,2.155301177999109807e+00,1.056004719999996411e+01,4.578346278639747524e+00,2.224131602682975384e+00
1.838354383854140750e+15,2.155062884240262822e+00,1.055004724999996313e+01,4.510481876735409124e+00,2.219154027881009128e+00
1.847526851944221250e+15,2.154799139228617655e+00,1.053004734999996117e+01,4.443874599108895929e+00,2.214208449176302995e+00
1.856699320034301500e+15,2.154494396915572541e+00,1.052004739999996019e+01,4.380125276062111439e+00,2.209233288483810842e+00
1.865871788124382000e+15,2.154150453325129444e+00,1.050004749999995823e+01,4.316611764621543834e+00,2.204154015708644110e+00
1.875044256214462250e+15,2.153780115817923502e+00,1.049004754999995725e+01,4.255504111913676724e+00,2.199100326081769197e+00
1.884216724304542500e+15,2.153365389264629837e+00,1.047004764999995530e+01,4.196235372269534025e+00,2.194013016546375816e+00
1.893389192394623000e+15,2.152925655934455396e+00,1.046004769999995609e+01,4.138003086553977639e+00,2.188875525719548687e+00
1.902561660484703250e+15,2.152444270958664418e+00,1.044004779999995591e+01,4.081650971190455834e+00,2.183690122745580275e+00
1.911734128574783500e+15,2.151935727157820555e+00,1.043004784999995671e+01,4.026561825392843907e+00,2.178519929799254129e+00
1.920906596664864000e+15,2.151406981607994595e+00,1.042004789999995573e+01,3.973337884661956032e+00,2.173350900737932356e+00
1.930079064754944250e+15,2.150831727501236745e+00,1.040004799999995555e+01,3.920850992475867436e+00,2.168073455486698276e+00
1.939251532845024750e+15,2.150228287500681290e+00,1.039004804999995635e+01,3.869718384260435684e+00,2.162811759113064891e+00
1.948424000935105000e+15,2.149595431890622521e+00,1.037004814999995617e+01,3.820595756692903855e+00,2.157544350560061552e+00
1.957596469025185250e+15,2.148945876668450161e+00,1.036004819999995696e+01,3.771934159629712902e+00,2.152245384558487906e+00
1.966768937115265750e+15,2.148250066771048239e+00,1.035004824999995598e+01,3.724287495532505154e+00,2.146885331925430851e+00
1.975941405205346000e+15,2.147555892861989779e+00,1.033004834999995580e+01,3.678356055443624317e+00,2.141611895880477068e+00
1.985113873295426500e+15,2.146810395847226438e+00,1.032004839999995660e+01,3.633927697029798232e+00,2.136249344363695624e+00
1.994286341385506750e+15,2.146039325777966855e+00,1.030004849999995642e+01,3.589978474469316616e+00,2.130831822819192478e+00
2.003458809475587000e+15,2.145248857568665457e+00,1.029004854999995722e+01,3.546781084422804931e+00,2.125442150281535714e+00
2.012631277565667500e+15,2.144448887194071673e+00,1.028004859999995624e+01,3.505398282222346396e+00,2.120105523809064696e+00
2.021803745655747750e+15,2.143610794238165251e+00,1.026004869999995606e+01,3.464283952927164734e+00,2.114684844989920265e+00
2.030976213745828000e+15,2.142754744951574253e+00,1.025004874999995685e+01,3.424745696888675361e+00,2.109262860222384628e+00
2.040148681835908500e+15,2.141863874379725363e+00,1.024004879999995765e+01,3.385398636426288910e+00,2.103812371935836811e+00
2.049321149925988750e+15,2.140974001975232355e+00,1.022004889999995747e+01,3.348180889339380961e+00,2.098443621796500569e+00
