rhoc,M,R,Lambda,I
1.167466194421798750e+15,1.829009345407864640e+00,1.112004440000002781e+01,3.538806047674461297e+01,1.891028971688640592e+00
1.173399944072250250e+15,1.836641817804099519e+00,1.111004445000002683e+01,3.411728503133991097e+01,1.901383078941030647e+00
1.179333693722702000e+15,1.844094597766644084e+00,1.110004450000002585e+01,3.291610259439289621e+01,1.911481580171548122e+00
1.185267443373153500e+15,1.851714333631199194e+00,1.109004455000002487e+01,3.172648531296335506e+01,1.921777246150809138e+00
1.191201193023605000e+15,1.859136837853592628e+00,1.109004455000002487e+01,3.060222074163278450e+01,1.931783534947788317e+00
1.197134942674056500e+15,1.866367491643951881e+00,1.108004460000002211e+01,2.954458796208097127e+01,1.941513838844717510e+00
1.203068692324508000e+15,1.873400283963974067e+00,1.107004465000002114e+01,2.854114650743752080e+01,1.950935102916049990e+00
1.209002441974959750e+15,1.880469032024021381e+00,1.106004470000002016e+01,2.756564300903986364e+01,1.960378592983840207e+00
1.214936191625411250e+15,1.887480921946424584e+00,1.105004475000001918e+01,2.662179296739920886e+01,1.969712653943824998e+00
1.220869941275863000e+15,1.894306869100282897e+00,1.105004475000001918e+01,2.573064528281343399e+01,1.978770680729292852e+00
1.226803690926314500e+15,1.900948429606963197e+00,1.104004480000001820e+01,2.488863444439233774e+01,1.987551675035132748e+00
1.232737440576766000e+15,1.907470383104537426e+00,1.103004485000001722e+01,2.408592308155381900e+01,1.996159836693102818e+00
1.238671190227217500e+15,1.914091992518047514e+00,1.102004490000001624e+01,2.329152156300607146e+01,2.004845025411706061e+00
1.244604939877669000e+15,1.920518915901049839e+00,1.101004495000001526e+01,2.253468441446717208e+01,2.013213474153124238e+00
1.250538689528120500e+15,1.926793608487926246e+00,1.100004500000001428e+01,2.182213054423638710e+01,2.021381991037088710e+00
1.256472439178572250e+15,1.932900783723757954e+00,1.099004505000001330e+01,2.114501401780737666e+01,2.029296579908052234e+00
1.262406188829023750e+15,1.939003184791943779e+00,1.099004505000001330e+01,2.048468705966131154e+01,2.037158383614443125e+00
1.268339938479475500e+15,1.945069484208282518e+00,1.098004510000001233e+01,1.984137388475619446e+01,2.044918927793600627e+00
1.274273688129927000e+15,1.950984126572707478e+00,1.097004515000001135e+01,1.923305257800288715e+01,2.052471882446905926e+00
1.280207437780378500e+15,1.956732094859302107e+00,1.096004520000001037e+01,1.865591443192045062e+01,2.059762387095656955e+00
1.286141187430830000e+15,1.962332599916517761e+00,1.095004525000000761e+01,1.810623354909126448e+01,2.066835373932368825e+00
1.292074937081281500e+15,1.968001741909706448e+00,1.094004530000000663e+01,1.756076113530291849e+01,2.073936196374500440e+00
1.298008686731733000e+15,1.973554199857978197e+00,1.093004535000000566e+01,1.703929001750343986e+01,2.080843305357673589e+00
1.303942436382184750e+15,1.978948519818738205e+00,1.092004540000000468e+01,1.654209829656203112e+01,2.087500466767114204e+00
1.309876186032636250e+15,1.984210137739148339e+00,1.091004545000000370e+01,1.607006955467829457e+01,2.093975833888981786e+00
1.315809935683088000e+15,1.989343616932381265e+00,1.090004550000000272e+01,1.561889992722147369e+01,2.100257107061986872e+00
1.321743685333539500e+15,1.994538923172053391e+00,1.089004555000000174e+01,1.517035264829267938e+01,2.106513290135653804e+00
1.327677434983991000e+15,1.999631207069411776e+00,1.088004560000000076e+01,1.474238136852997805e+01,2.112663505849328160e+00
1.333611184634442500e+15,2.004559112602580573e+00,1.088004560000000076e+01,1.433417137670906527e+01,2.118535005323517240e+00
1.339544934284894000e+15,2.009353145057144019e+00,1.087004564999999978e+01,1.394437123157086589e+01,2.124200044148648825e+00
1.345478683935345500e+15,2.014048975014134601e+00,1.086004569999999880e+01,1.357100481738354070e+01,2.129709654482295988e+00
1.351412433585797250e+15,2.018800282885369057e+00,1.085004574999999782e+01,1.319895000854207190e+01,2.135217398858684668e+00
1.357346183236248750e+15,2.023422151517668244e+00,1.084004579999999685e+01,1.284521569447789702e+01,2.140538604866089045e+00
1.363279932886700500e+15,2.027927019846018197e+00,1.083004584999999409e+01,1.250686627755495905e+01,2.145692137847359682e+00
1.369213682537152000e+15,2.032301694783228641e+00,1.082004589999999311e+01,1.218401180018286567e+01,2.150647381175371908e+00
1.375147432187603500e+15,2.036553218089237394e+00,1.081004594999999213e+01,1.187295714265816926e+01,2.155359955102139846e+00
1.381081181838055000e+15,2.040882463651135126e+00,1.080004599999999115e+01,1.156322681997113833e+01,2.160141888595236814e+00
1.387014931488506750e+15,2.045079024829260739e+00,1.079004604999999017e+01,1.126695640535626097e+01,2.164713852445256492e+00
1.392948681138958250e+15,2.049160241953040806e+00,1.078004609999998920e+01,1.098373712438526439e+01,2.169109616999521872e+00
1.398882430789409750e+15,2.053127223392121170e+00,1.077004614999998822e+01,1.071271538176083915e+01,2.173337526170775025e+00
1.404816180439861250e+15,2.056969171399676721e+00,1.076004619999998724e+01,1.045391008046598103e+01,2.177358681603722257e+00
